YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
1.0264368	0.0168647	0.6485707	1.0714057	1.0348347	0.9769363	0.3167499	1.0238674	0.2063454	0.9700613	0.4458693	0.9567635	0.7640057	0.2802360	0.7981589	0.0064425	1.0604130	1.0018844	0.9281499	0.8793006	0.4363209	0.4772346	0.6972217	0.0451745	0.6664240	0.7422056	1.0423614	0.0235031	0.3121451	0.9543981	0.4069763	0.5184976	0.0578092	0.0698332	0.4573606	0.5194947	0.6224701	0.0949647	0.8023370	0.2699694	0.2165168	0.1099562	0.4284809	0.9645213	0.8345809	0.0600249	0.7150062	0.1012881	0.6557532	0.8220473
1.0649242	0.0123810	0.7711835	0.9830760	1.0150929	1.0135289	0.4034159	0.9849022	0.2261427	1.0267416	0.3684530	0.9672339	0.9161451	0.2738705	0.8343124	0.0098121	0.9588244	1.0193550	0.9522813	0.8985098	0.4783815	0.6988010	0.7835391	0.0767220	0.6292552	0.8515278	1.0230018	0.0334126	0.2925503	0.9015046	0.3967672	0.5248481	0.0439178	0.0455758	0.5606054	0.4238438	0.6370239	0.0769962	0.7540295	0.2099046	0.3949205	0.0504503	0.5031849	0.9607199	0.7762110	0.0393638	0.6893236	0.0738324	0.7416797	0.7928104
1.0940015	0.0164673	0.6857913	1.0108401	1.0837509	0.9908576	0.4274675	0.9545898	0.2312140	1.0824369	0.3850199	0.9462460	1.0539540	0.2599288	0.9041882	0.0167566	0.9656943	1.1079494	0.8510685	0.9673314	0.4494140	0.7522340	0.6706546	0.0923138	0.6207936	0.8971968	0.9517631	0.0124793	0.3166030	0.9568465	0.4243250	0.6337385	0.0447064	0.0386371	0.4229156	0.3884742	0.6542554	0.0648669	0.7287562	0.1946258	0.4246878	0.1290378	0.2561850	0.7884721	0.8126672	0.0561728	0.6318639	0.0738855	0.7087799	0.8529798
1.0802750	0.0097065	0.6465146	0.9804430	0.9924960	0.8839936	0.3409864	1.0650855	0.2307702	0.9462882	0.4431158	0.9915464	0.9097954	0.3381411	0.8080368	0.0222972	0.8734160	1.0267913	0.7944664	0.9940161	0.4134149	0.6671436	0.6250249	0.0618634	0.6692189	0.8600624	0.9615970	0.0104700	0.3303129	0.9736588	0.4476043	0.5098520	0.0551315	0.0601622	0.6113487	0.4246873	0.6042929	0.0848377	0.7015364	0.1978602	0.4199581	0.1372036	0.5086797	0.4492645	0.7812745	0.0556771	0.7714093	0.0848174	0.6791591	0.8311299
1.0401364	0.0189409	0.6898052	0.9840007	1.0012593	1.0297348	0.5306844	0.9824830	0.2116471	1.0027420	0.4881789	1.1296610	0.9050139	0.2565039	1.0024738	0.0118487	0.9398230	1.1428679	0.8383034	0.9919386	0.3956903	0.6104576	0.7213555	0.0932423	0.6130468	0.8722211	0.9672706	0.0208712	0.3282437	0.9273670	0.4189915	0.5546875	0.0587874	0.0628363	0.4940962	0.3902939	0.6281661	0.0737780	0.6865372	0.2109842	0.4011480	0.1400069	0.3911606	0.8838584	0.3701929	0.0397401	0.7315339	0.0998203	0.7527318	0.7618098
0.9826628	0.0112839	0.5826918	0.9712644	0.9230437	0.8903742	0.3741832	1.0702818	0.2008563	1.0323606	0.5665223	0.9765022	0.8668015	0.4104141	0.9863988	0.0220052	0.9314823	1.0155041	0.7926095	1.0016151	0.4011825	0.6883246	0.4983411	0.0625180	0.6627838	0.9008231	1.0324378	0.0218670	0.2584121	1.0187722	0.4302719	0.4681590	0.0316718	0.0496436	0.5640514	0.3941416	0.5954259	0.0591289	0.8130063	0.2344473	0.4112332	0.1434373	0.5683714	1.0221197	0.8841729	0.0215339	0.6902309	0.0616875	0.6665760	0.7930583
1.0679029	0.0201864	0.6751987	1.0188499	0.9921536	1.0563197	0.3675979	1.1316370	0.1918934	0.9373651	0.4383034	1.0303446	0.9583786	0.3200546	0.8376601	0.0246660	0.9147618	1.0068245	0.8028965	0.9563306	0.4197814	0.5746075	0.6597359	0.0870927	0.6122087	0.8020933	0.9142810	0.0141239	0.3558062	0.9073393	0.4744089	0.5472363	0.0635047	0.0673746	0.4811945	0.4560934	0.5768063	0.0832236	0.6734956	0.2185043	0.4086151	0.1422168	0.5409850	0.8632010	0.7812551	0.0501572	0.4244170	0.0657533	0.7931156	0.7819070
1.0673730	0.0094890	0.7189793	1.0126577	1.0113928	1.0515806	0.4207357	1.0426044	0.1960238	1.0180967	0.4476873	0.9304870	0.9808687	0.2998655	0.9464913	0.0185681	0.9149659	1.0040081	0.8316810	0.9103091	0.5055014	0.6982014	0.6999434	0.0657670	0.6018156	0.8847592	1.0547255	0.0253485	0.3268049	0.9118765	0.4005725	0.5225496	0.0541251	0.0403992	0.5351206	0.4490919	0.6678369	0.0985971	0.7284718	0.1822914	0.4712198	0.1385811	0.4417711	0.8642602	0.8195047	0.0439607	0.6692997	0.0468805	0.7186470	0.7906144
0.9681161	0.0056641	0.6506247	0.9855240	0.9947680	1.0132108	0.4156410	0.9536376	0.1754086	0.9132328	0.5048267	1.0380987	0.9254366	0.3150255	0.8835681	0.0092871	0.8982166	0.9677400	0.8075650	0.9683013	0.4759454	0.5778864	0.6531666	0.0627751	0.6589570	0.8269105	1.0071920	0.0167280	0.3190708	0.9218394	0.4170082	0.4987098	0.0507204	0.0645361	0.5710746	0.5288865	0.6306451	0.0917008	0.7169991	0.2368303	0.4328902	0.1141809	0.4266964	0.9580744	0.7862612	0.0354116	0.6820424	0.0623968	0.4004142	0.6934943
0.9775790	0.0098282	0.6622170	0.9973237	1.0303064	1.0400603	0.3898693	0.9664328	0.2039665	0.9817005	0.3982354	1.0587431	0.9516163	0.3478637	0.7905236	0.0231376	0.8789044	0.9957710	0.8051520	0.9590357	0.4082335	0.6112044	0.7452873	0.0525508	0.6374482	0.7907798	0.9661898	0.0255074	0.3088227	0.7947713	0.3516588	0.5157147	0.0598961	0.0678012	0.4920808	0.4560393	0.6371052	0.0690066	0.6770680	0.1743318	0.4555350	0.1090664	0.4481907	0.9482335	0.7877754	0.0312591	0.7328269	0.0819314	0.8020817	0.4012073
